,STUID,District,Gender,Age,Category,Same language,Siblings,Handicap,Father edu,Mother edu,Father occupation,Mother occupation,Below poverty,Use calculator,Use computer,Use Internet,Use dictionary,Read other books,# Books,Distance,Computer use,Library use,Like school,Subjects,Give Lang HW,Give Math HW,Give Scie HW,Give SoSc HW,Correct Lang HW,Correct Math HW,Correct Scie HW,Correct SocS HW,Help in Study,Private tuition,English is difficult,Read English,Dictionary to learn,Answer English WB,Answer English aloud,Maths is difficult,Solve Maths,Solve Maths in groups,Draw geometry,Explain answers,SocSci is difficult,Historical excursions,Participate in SocSci,Small groups in SocSci,Express SocSci views,Science is difficult,Observe experiments,Conduct experiments,Solve science problems,Express science views,Watch TV,Read magazine,Read a book,Play games,Help in household,Maths %,Reading %,Science %,Social %
Computer use,0.08663938661936303,-0.1116783772445907,-0.01910354463248434,-0.010275424605299663,0.010071331902489385,-0.08970732598399171,-0.1692047492832646,-0.013227440993008486,0.02695641338462562,0.10302806285734048,0.008755812679900006,-0.016328078384293083,-0.052900308000539464,0.08935314497491036,0.11980130272320902,0.0806546080451767,0.07529256318819953,0.02896227208781201,0.10172481192481457,0.0828395650939193,1.0,0.24024973657492568,0.03242110831872639,0.014391125641902425,0.03238702337030527,0.054587001207550195,0.018304361180694072,0.029855038947785916,0.03456782174728202,0.041861826174085195,0.020073185571523496,0.033753020263726785,0.08281518938546634,0.034482685991843606,0.0037048428832731823,0.11810165542728256,0.030015236159808212,0.04884966449104019,0.05664684443436224,-0.005705113594460387,0.08727119142470359,0.034877381929284614,0.06950387964503296,0.08935822947353639,0.016393887712645043,0.012367102618488307,0.012441232960832705,0.03708306593400447,0.032119615113512356,0.0014602906925107644,0.08816566666223649,0.177306884069539,0.06322488369895234,0.07643904817796299,0.09478770932373355,0.1290673288269325,0.08386373820953905,0.036558712094208676,-0.024935407064948508,0.04140502335681771,0.10970501876714887,0.08286193844626655,0.03841126181698386
Library use,0.01746938361469496,0.043955341246640266,0.012114381278980431,-0.025606504386598443,0.028795328762827147,-0.0542871287765874,-0.08416361440873288,0.02964744204357451,0.028331010777638787,0.05870322604961824,0.007595827459497848,0.005428830141095094,-0.005561449202026615,0.06892929750584931,0.11894430032363788,0.10028833982795944,0.03910949686853742,0.06913266368828218,0.09969308543254597,0.040461608385540616,0.24024973657492568,1.0,0.07930844190988075,0.004456832046755525,0.1103102185514852,0.09020171902072585,0.11060090485192073,0.10982301123037115,0.10014778613220018,0.08678571203348302,0.09878600343857048,0.10509056234607755,0.09273525671709885,0.0374407546894778,-0.06816535022133685,0.09397810265224411,0.03888088500342249,0.11031118611127007,0.08371429251325586,-0.04247854375686446,0.08067058067982805,0.1017223650281999,0.11399302244544546,0.10426207619116307,-0.027518289553693013,0.0424262632061198,0.06556614212147735,0.10833865418050866,0.08481304225113698,-0.032254771852916225,0.1010721711148671,0.16419611073138574,0.12780988156139586,0.10254227292939487,0.06371357534075636,0.15420447315474825,0.1342145031482062,0.05400098654244705,-0.012003619013552453,0.03135403126034478,0.09740527530831959,0.07179438801253542,0.035713865649401974
Like school,0.013105471740746449,-0.015779507825061042,0.019265753257860257,0.022175583273887578,0.038533877802500956,0.03449857829650882,-0.0003348514966919745,0.08888152553248019,0.05313191432156749,0.048346804713935716,0.04485835766102098,0.03391530641552329,0.02810073509823504,0.05407931560580049,0.03903866476547936,0.04662109043073059,0.07634734525959991,0.10323434533342521,0.0639559253001051,0.039280255796177124,0.03242110831872639,0.07930844190988075,1.0,0.09050855723311464,0.09519116769170953,0.11609345731103196,0.09164403195391628,0.08226394394068277,0.09113325960953862,0.1034520961968952,0.09258706004077277,0.08515297627979043,0.15488457917011972,0.07804633630239334,0.002697877735729521,0.07677124808131211,0.057407578858784745,0.10041040353680727,0.09926959620626427,0.045557240232255325,0.05414209874175648,0.09562454118874483,0.09174787114201516,0.08435076802055996,0.01881192364135397,0.10946673074438537,0.11547712614376265,0.08169688867832427,0.09236599384522402,0.02765882517903289,0.10043075359358855,0.060831460950033237,0.0845729295480207,0.08835354807189082,0.08844725902053172,0.0670845768104964,0.0699539056468177,0.08767171998598114,0.08519926369743898,0.04107987997508449,0.07273793666817184,0.04464137892285603,0.04323860267211865
Subjects,1.3049959085194328e-05,-0.09552668496622752,-0.0058546928208978305,0.0270637429272549,0.017035804158600794,0.07039192918954092,0.0068907834525498805,0.01125354528473043,0.0487111343207183,0.035289106329993616,0.04528741046839412,0.013060912192282325,-0.018075308565597404,0.024464563525965398,0.019254262303112217,0.023441229749353646,0.07201089169042572,0.07897650280910118,0.0864515598311576,0.0188255903781433,0.014391125641902425,0.004456832046755525,0.09050855723311464,1.0,-0.05994736702385916,0.017594893464339536,0.03957571652836913,-0.008436671986988753,-0.048624522655414976,0.008842162913404212,0.03201744372647461,-0.0007957093751035583,0.06917045056755895,0.023734941845983532,0.007040150114982988,-0.01455603328819856,0.04123274861747214,0.012834449708462526,0.02970250245430858,0.00787505956379684,0.018728406574408413,0.02228714531295296,0.02943741467962476,0.03296848541992542,0.0007839654653572666,0.039183170682447484,0.025272270589646338,0.018699523832885374,0.031089304725238062,-0.05077442864114702,0.032995204758939176,0.01645847363766632,0.02991594985642634,0.04893035433510192,0.029388062221382287,0.03711830135632089,0.03850857247611037,0.01722468623272221,0.018762758937197737,0.02193269431174411,0.041737308068060315,0.05749917181673204,0.0540270889199481
Give Lang HW,0.030075987413783277,0.03911139248803914,0.04201943636712486,-0.03280901182597365,0.014069344127175866,-0.044173347367521286,0.009640566467633945,0.0681869669496977,-0.006848370635773052,0.006765489218992916,-0.0077172392887999855,0.016121311503327452,0.03585677343831719,0.05567161729989102,0.057606152866940465,0.07417159603123488,0.009974743774726137,0.0034902280820313606,-0.005096824467034405,-0.014673924916240906,0.03238702337030527,0.1103102185514852,0.09519116769170953,-0.05994736702385916,1.0,0.4023977915071799,0.5013011529005705,0.5355108062009983,0.602912733679828,0.2926508305437315,0.3587801426654704,0.39930126971227786,0.07657083618483332,0.028842444377261946,-0.014855716295700415,0.09792966072458956,0.04382504544599547,0.15983529591308487,0.12475846219079124,0.009939868385704837,0.06341063414682814,0.1505309325182115,0.126312104976678,0.11375851917814211,0.0026204706507236505,0.12497672911604923,0.15474729348276214,0.13725050032691333,0.12629339811214285,0.008129448570498219,0.12125781854951517,0.1045773950552688,0.13228618459769004,0.10975803645176464,0.10073582802216628,0.11981512202722225,0.13324611348283544,0.09657416505218488,0.0567348732467083,0.009683834086181226,0.014021215157632202,0.0001489390461509128,0.008239357183142552
Give Math HW,0.01727818050244419,-0.019261127621561576,0.032982680382933706,-0.010281774200199694,0.04711219536072241,0.01630814115567424,-0.03246332130453879,0.08974182843499053,0.04552293521954115,0.06401345287975625,0.030928093550766814,0.04380606659000713,0.013937710477028506,0.08136018208885602,0.08632062914787636,0.0979726578539018,0.09216632763631359,0.06221085900928397,0.022272953655960336,0.009163534164441208,0.054587001207550195,0.09020171902072585,0.11609345731103196,0.017594893464339536,0.4023977915071799,1.0,0.5821518723951162,0.5793768024592163,0.2933292143514086,0.5799204035751034,0.42114791305496707,0.4177949592776268,0.09134327577018501,0.015631368283368925,-0.05639431157100657,0.10528711900400539,0.06545386325174136,0.161969457407765,0.14556410849399493,-0.010216144409874336,0.09475295859305419,0.16593025239861925,0.16277773785900868,0.13989988336089743,-0.0015999906004256581,0.17704370457079804,0.19085736449025512,0.16367384373082933,0.1581551575222981,-0.0017777539030956753,0.18217394067516,0.13151083600898528,0.1756721419483572,0.15187032873466583,0.14278357540660971,0.1447340529696457,0.15327762256781655,0.13413434910087457,0.09557679795906636,0.03692287800963034,0.06586084293176163,0.07373701175568508,0.054920914550495706
Give Scie HW,0.025404700207284928,0.018212922064378287,0.02554796994366427,-0.020150072587860553,0.03213157757926358,-0.013140688089015203,0.004335334402056267,0.08075028952562915,0.018090252557032532,0.026880284728202135,0.014429551852383477,0.02633211546748149,0.016622018217319717,0.06868974101104881,0.08780837628398519,0.10654970284368032,0.04037931734282701,0.022869217914969497,-0.002747403083333678,-0.00934378876783495,0.018304361180694072,0.11060090485192073,0.09164403195391628,0.03957571652836913,0.5013011529005705,0.5821518723951162,1.0,0.684864462970476,0.36535088059171517,0.41585531998884756,0.6298352909832283,0.5038664988925601,0.07082093884475582,0.014755423026138439,-0.058730980221515544,0.09819812471149902,0.04823915688753922,0.16786573727864776,0.13837293926318953,-0.005263999535869704,0.08145254140614014,0.16391601521439456,0.1513892384222703,0.13213046846144066,-0.010736433614826691,0.1681955770077759,0.18933706669464687,0.16953335942849146,0.15921853808862624,-0.014161399352554577,0.16576764674494093,0.13120564490200728,0.1791478235618739,0.14523244885368478,0.12046672176606858,0.1378025795177445,0.15530251998455824,0.11104323661365362,0.07732402953244864,0.013409903225754251,0.043943507468923566,0.027030095639956075,0.020689945540524952
Give SoSc HW,0.022242732294717307,0.03214015287842194,0.02391097111505157,-0.030426650458758572,0.02878708625432601,-0.014120179136839814,0.0028892766350073528,0.07601499692833137,0.016919750021666215,0.036882793639909144,0.011847640516205486,0.030982904806635053,0.020154122436760215,0.06791810940686184,0.0832798704595899,0.09990005760120228,0.046733909392617484,0.021761831950819162,-0.0033791457204075614,-0.017465498462101436,0.029855038947785916,0.10982301123037115,0.08226394394068277,-0.008436671986988753,0.5355108062009983,0.5793768024592163,0.684864462970476,1.0,0.39214550459673875,0.40769553630036137,0.4938873214331562,0.6606210236830151,0.059095779762771014,-0.00488651917045482,-0.062612884965789,0.11087375838479151,0.05021946187937829,0.173827929357431,0.14893446276863762,-0.01410498490726864,0.08361409328709882,0.16416035564201217,0.15513373018098586,0.1397230687856033,-0.024701829719644772,0.17241960084915334,0.19890071175924612,0.17610757556051482,0.16412179803519705,-0.009387342550536954,0.15686428249238504,0.12496096629543171,0.17458463761628712,0.15331788907850386,0.1175245070389709,0.14221792606013003,0.15743875423065287,0.12096376630122624,0.07393915694995425,0.016211220210593125,0.05247625374665549,0.01769156854158617,0.024658479139990117
Correct Lang HW,0.025495534919088098,0.02640257089691262,0.019865300653573986,-0.01958121400044323,0.0054936202577771,-0.02495969904737918,0.0035826535563770055,0.06149953667419571,-0.005073887722580044,0.011465432679591268,-0.0010148496101154984,0.026431783315662077,0.039685255843893666,0.04361914488632349,0.05399366487981945,0.06841384445402277,0.027945193962158894,0.015481138958803327,0.005447550147459123,-0.010337585092773757,0.03456782174728202,0.10014778613220018,0.09113325960953862,-0.048624522655414976,0.602912733679828,0.2933292143514086,0.36535088059171517,0.39214550459673875,1.0,0.5140550019096868,0.566052795229147,0.5929042751979269,0.09333306143536911,0.033857419297854845,-0.002807762991099487,0.08650361211706503,0.06346074717181457,0.13704054503973165,0.11596511552846092,0.009600270924856621,0.07498649735575891,0.13475673657336515,0.11772819650313157,0.11235853213236814,0.004750970311716796,0.11060221404319319,0.14176959037836953,0.12639172121088804,0.11619977777715948,0.013911217093639058,0.11389973394744497,0.09758715973951984,0.12856350646388637,0.11343821178279002,0.09582304397006118,0.10992743826920622,0.1345826771702846,0.10440595752104814,0.04648419781094353,0.0008921543272556268,0.001038498873339002,0.009449275667715935,-0.007961482174160612
Correct Math HW,0.01339409214886996,-0.010418729541612007,0.014743167745643996,-0.005295886822586573,0.032703907333166866,0.015981258038687204,-0.023791132531432918,0.080215514491665,0.031966174358068936,0.05588892201592294,0.020692650350654724,0.04681186252551508,0.023503344214661596,0.06463820292529954,0.06887198716792357,0.08089930981466256,0.07913652842219886,0.0541082628981647,0.02264719892497666,0.0029799694688983445,0.041861826174085195,0.08678571203348302,0.1034520961968952,0.008842162913404212,0.2926508305437315,0.5799204035751034,0.41585531998884756,0.40769553630036137,0.5140550019096868,1.0,0.6570268436549793,0.644199667707387,0.09521474863582761,0.027472738376106174,-0.03410199912787639,0.09358001348617753,0.07570815694229101,0.1480183258611454,0.13217238427437894,-0.01870120439564363,0.10343657901006485,0.14894901922767764,0.149135094361922,0.13323225688517962,-0.0012809728625832828,0.15450896764059774,0.1785329291869172,0.1621193791785432,0.1500959964010905,0.006159556350176672,0.16076737953664713,0.12756049640580552,0.17110914558734405,0.1484766985009369,0.12341390590159373,0.1340206580284508,0.14836842816953374,0.1425059401199816,0.07366393522225241,0.0281693756140877,0.03816966432138596,0.05743487218115086,0.01966055508256363
Correct Scie HW,0.020996481221909044,0.009184946229852881,0.012804109330610393,-0.016725871741884002,0.025941459215393557,0.005334879814590568,-0.0017355195863577343,0.08040200757604589,0.016110747880412255,0.03397943114022455,0.015512511590412068,0.03733798201888892,0.029967888289614678,0.05706633511304955,0.08030232209303037,0.09528967232526679,0.05242995750896561,0.03430817612904622,0.013208626298805403,-0.004943466483878742,0.020073185571523496,0.09878600343857048,0.09258706004077277,0.03201744372647461,0.3587801426654704,0.42114791305496707,0.6298352909832283,0.4938873214331562,0.566052795229147,0.6570268436549793,1.0,0.7277563333521566,0.08513042528116446,0.01797486788044835,-0.04452342375936396,0.08972969257591339,0.0704769882848034,0.15688845595442952,0.13557520177706975,-0.01267416160718402,0.08926388138395151,0.15007747133441757,0.14364787389967326,0.13117744039684634,-0.007766921780161427,0.15354454532825013,0.18394332802995292,0.16684515822523333,0.15273888012732836,-0.007906457709235823,0.15520847197203652,0.12642718633300795,0.18190588847159614,0.15292010243577372,0.11452189374660311,0.1334207500772845,0.15453819893350265,0.1303959981786761,0.06357342134921164,0.014519705516195816,0.038541983608019956,0.04822660939486322,0.017955892174883744
Correct SocS HW,0.020871867435533438,0.023686844309188278,0.01486781454362441,-0.017852006299661546,0.021359451952801027,-0.003134160136695518,-0.000762416783133735,0.07392134230968647,0.015652020134904167,0.040225078795740034,0.009723647324007462,0.04093190230724572,0.026036447094771095,0.0573468436828866,0.07526142320293652,0.08897876780328008,0.054293198285406,0.028826572091917094,0.006499931766167735,-0.010837551315854467,0.033753020263726785,0.10509056234607755,0.08515297627979043,-0.0007957093751035583,0.39930126971227786,0.4177949592776268,0.5038664988925601,0.6606210236830151,0.5929042751979269,0.644199667707387,0.7277563333521566,1.0,0.07690996985866487,0.0035163167421193987,-0.04904168810418903,0.10450251295009373,0.06657335667568702,0.16445209704119065,0.14125029059195418,-0.015405974773992812,0.09062817944562379,0.15839089515138308,0.1506346215444479,0.1398069802061505,-0.020654854637790536,0.15929782371396456,0.19346101154473558,0.17332882073388356,0.16112192787739144,-0.002298370567815961,0.15386231807051026,0.12525013430165907,0.17617136781615192,0.15755712543257655,0.11452581440893068,0.13602895105232257,0.15971758221750276,0.13490413187080247,0.06493127493836137,0.01638208027734237,0.04619973541463952,0.0377812126509276,0.032219107433795115
Help in Study,-0.02642021025502167,-0.009644830413307794,0.03318275230739676,-0.035896731751696574,0.03499797113036145,-0.005950666571329632,-0.05369394801620166,0.05128718697276501,0.11040819758450514,0.10937933040675658,0.08132384977245063,0.025894144495688453,0.0043743923038376716,0.09575149930494482,0.08690394007653059,0.07459551683490355,0.11627343641079108,0.14784455785146947,0.1582559820719132,0.03743949118212694,0.08281518938546634,0.09273525671709885,0.15488457917011972,0.06917045056755895,0.07657083618483332,0.09134327577018501,0.07082093884475582,0.059095779762771014,0.09333306143536911,0.09521474863582761,0.08513042528116446,0.07690996985866487,1.0,0.20247182711723666,0.0007078531369142597,0.08430639816805018,0.09786257879540607,0.1279974137959101,0.1047845578432419,0.00443313357783483,0.09168299621121752,0.12610605362335103,0.13028500592879066,0.133922409645007,0.007947463759245923,0.08331087943188586,0.09909665419585442,0.0965817127973365,0.10193190237314305,-0.0016409177579355182,0.11266255793895052,0.0890638564385274,0.11354588534050444,0.11045314472120844,0.1081098467106579,0.1645442143235748,0.15050004259104907,0.1002567304780247,0.05357566372884332,0.03206961634757419,0.06873180684243255,0.0304598476569895,0.02391465452844999
Private tuition,0.05161644971459266,-0.01484499376040142,-0.023241951750511154,-0.049123206348354764,0.06044232854530486,-0.09967060893994897,-0.08250990049923952,0.007703490292525246,0.07563251479432735,0.05934205636058445,0.10180301119433957,-0.060120664423425854,-0.016221483594634132,0.0992197517026602,0.0966316795986186,0.07321093142788969,0.05229833718737293,0.056989390306349856,0.08467030391393598,-0.0026231427235094205,0.034482685991843606,0.0374407546894778,0.07804633630239334,0.023734941845983532,0.028842444377261946,0.015631368283368925,0.014755423026138439,-0.00488651917045482,0.033857419297854845,0.027472738376106174,0.01797486788044835,0.0035163167421193987,0.20247182711723666,1.0,0.08201997025411324,0.01982350019391815,0.04830608044296013,0.035617509962012066,0.01347640897931902,0.013041309218633971,0.07787713390910765,0.009793902245691637,0.03581074793287701,0.04470891272227144,0.04295744034204788,0.00979053505007492,0.0012440217537097527,0.01017141870937412,0.024905488689551922,0.022195673293891056,0.00447498297670056,0.03400573914343032,0.01387054629338865,0.026994416446677535,0.03964278653230369,0.05835080473570517,0.06709039657150004,0.04075969437093829,0.020600082128124936,0.03479470066999768,0.03364148751862117,0.010285048688397356,0.024141272510736347
English is difficult,0.0034273532841063983,-0.04035233879488251,-0.014631791997494143,0.02619658333331765,-0.03288097372925447,-0.012159282052261737,0.04784000745571717,-0.07295215583562903,-0.07271114986686554,-0.0844986682184658,-0.029202446678896696,-0.018357154279388683,0.021769226235827586,-0.0311302846677737,-0.03525081141549038,-0.031038077347941496,-0.047111937188777285,-0.04950849834932129,-0.01758165736240738,0.00989530189520874,0.0037048428832731823,-0.06816535022133685,0.002697877735729521,0.007040150114982988,-0.014855716295700415,-0.05639431157100657,-0.058730980221515544,-0.062612884965789,-0.002807762991099487,-0.03410199912787639,-0.04452342375936396,-0.04904168810418903,0.0007078531369142597,0.08201997025411324,1.0,0.05675597152801073,0.10499624961868438,0.0021275285357786286,0.010683824386230438,0.2310276215975315,0.07351917918930434,-0.012172526390158079,-0.01441182017011875,0.006493993520162759,0.31543252868956057,-0.02363643961276412,-0.026997800001924796,-0.028458427096774912,-0.021137148017815202,0.2886606289182749,-0.04084862087420016,0.0053796652578935655,-0.050802538347080914,-0.01807923625768136,-0.020760005466604208,-0.04635395764281132,-0.031051826747445332,-0.0019619976341036347,0.04174917954692983,-0.037276785139207916,-0.1235508282863544,-0.08710993537643215,-0.08970708641377108
Read English,0.003609600251661097,-0.010571382826635068,0.0036864002343434147,-0.01648767740772209,0.01704355262313208,-0.0323731794243909,-0.07277998908563668,0.04048912631434745,0.014882446456811393,0.058452222777543826,0.0020206414598480955,0.019731023048186865,2.9463938147008194e-05,0.0723623026423472,0.0638029777182594,0.06524268355293422,0.05756333706382627,0.038045042918135735,0.04565985471262204,0.031660293124780844,0.11810165542728256,0.09397810265224411,0.07677124808131211,-0.01455603328819856,0.09792966072458956,0.10528711900400539,0.09819812471149902,0.11087375838479151,0.08650361211706503,0.09358001348617753,0.08972969257591339,0.10450251295009373,0.08430639816805018,0.01982350019391815,0.05675597152801073,1.0,0.18636177053022487,0.31806913078786037,0.3016827525644873,0.042628448520372925,0.2332548563166099,0.23309591102102037,0.2458930949051145,0.23912814669055368,0.06539319757100598,0.20079597980400574,0.20655741890013524,0.18791581681250846,0.1829018403290546,0.06013827819031956,0.230707220146353,0.19252473386433813,0.19840326513637394,0.19137440192542648,0.10585679289755276,0.15738859840885908,0.14588058554308234,0.12585079477824837,0.02030221959805316,0.01143994313365664,0.05528521634411117,0.01718915404483193,0.01055693347349107
Dictionary to learn,-0.05110229145458166,-0.03664847367152177,0.017797290746385364,0.022014134675895202,0.007162862791511228,0.09909841331112518,0.037777493367478696,0.0010751276673582769,0.04684271969806771,0.045070383912344754,0.0340748288319361,0.027816349215090058,0.013619192071654664,0.06786620135540235,0.03422111808381842,0.039038851628051645,0.1758590924578778,0.1051480489709092,0.12180145785956077,0.004921922056561134,0.030015236159808212,0.03888088500342249,0.057407578858784745,0.04123274861747214,0.04382504544599547,0.06545386325174136,0.04823915688753922,0.05021946187937829,0.06346074717181457,0.07570815694229101,0.0704769882848034,0.06657335667568702,0.09786257879540607,0.04830608044296013,0.10499624961868438,0.18636177053022487,1.0,0.25410961544872535,0.23368503108077085,0.05725725778492516,0.1780021179738658,0.21286058269191227,0.18134652594950235,0.21205069223191775,0.07762390805767491,0.1401312996226845,0.18090098836299198,0.19320239974808098,0.19517784039516134,0.056644747338639535,0.15252551988809862,0.1567769461025326,0.17526480479567627,0.19725455099471745,0.07630699971447737,0.13291419615140734,0.1252870878693669,0.11154508042368533,0.1628656887376731,0.032763406166580515,0.02252587996692871,0.05967535858259152,0.041459275861062315
Answer English WB,-0.05936381352223138,0.04664621446389702,0.03746844099352866,-0.021870977228116126,0.02907458486645356,-0.0030106400467709515,-0.049923902579090525,0.08061507429309346,0.044866164708497254,0.06861681261446462,0.025645697373938226,0.032310047929690354,0.020903703168832024,0.07532834570631082,0.07844843989254789,0.0900698565759089,0.09422377414081258,0.09219430191955638,0.08629854499010867,0.0116758169446805,0.04884966449104019,0.11031118611127007,0.10041040353680727,0.012834449708462526,0.15983529591308487,0.161969457407765,0.16786573727864776,0.173827929357431,0.13704054503973165,0.1480183258611454,0.15688845595442952,0.16445209704119065,0.1279974137959101,0.035617509962012066,0.0021275285357786286,0.31806913078786037,0.25410961544872535,1.0,0.4279894612074224,0.03167145388260439,0.20277810711687572,0.3407642184356342,0.33956867531051144,0.31046941057572747,0.03542400173272355,0.27226377325388,0.31273926473820035,0.29161012678324894,0.2819441696049391,0.027892204797130612,0.2851996975424295,0.19274937696190925,0.2789216212007782,0.2573240182371982,0.15291717443550437,0.21356674965086772,0.2056417018851379,0.15276804723178358,0.1297115967019175,0.038809710492059675,0.10471399444985616,0.04381821940681426,0.08221616194845409
Answer English aloud,-0.0010573253064871135,-0.006087721204427493,0.03212925271294894,-0.013306744338059423,0.021526928415852613,0.01957653951301651,-0.021342546661673213,0.06683147974223419,0.046716088750954426,0.06971509606035987,0.025149549864006603,0.036656363573365935,0.011529041912547883,0.06346491056007308,0.06008040625440985,0.07256604715413395,0.0805574282665557,0.08030584654551365,0.0691251157274749,0.018282663440185244,0.05664684443436224,0.08371429251325586,0.09926959620626427,0.02970250245430858,0.12475846219079124,0.14556410849399493,0.13837293926318953,0.14893446276863762,0.11596511552846092,0.13217238427437894,0.13557520177706975,0.14125029059195418,0.1047845578432419,0.01347640897931902,0.010683824386230438,0.3016827525644873,0.23368503108077085,0.4279894612074224,1.0,0.05238271143441007,0.18924248586356499,0.2956983568826157,0.31049074528855763,0.3147503311612492,0.03618830542811946,0.2847415767088083,0.2929375968897537,0.23553762621791668,0.25641953099709086,0.027251203661287384,0.2637757723406962,0.19285970458028,0.23853416044735726,0.24708564974771818,0.13784905389887203,0.17358017309031704,0.17965660200614092,0.13796810644495536,0.08433056581548426,0.029354608580591916,0.08342652168611454,0.05631175650206142,0.04494432558537809
Maths is difficult,0.007673681319250876,-0.027743662435945535,0.021463207295576856,0.04784443317993736,-0.006519564852861149,0.02682006693278382,0.054322177584204594,-0.005720451232959166,-0.01829075242458769,-0.02910868611524306,-0.011065149993849294,0.0022968902086064787,0.019475601780544995,-0.006171193929265595,-0.005814999211844836,0.0020757213777069334,0.00017675683813230108,-0.015763959424055486,-0.019586156341998565,0.0035220978334656425,-0.005705113594460387,-0.04247854375686446,0.045557240232255325,0.00787505956379684,0.009939868385704837,-0.010216144409874336,-0.005263999535869704,-0.01410498490726864,0.009600270924856621,-0.01870120439564363,-0.01267416160718402,-0.015405974773992812,0.00443313357783483,0.013041309218633971,0.2310276215975315,0.042628448520372925,0.05725725778492516,0.03167145388260439,0.05238271143441007,1.0,-0.04073320953595136,0.07301057500906226,0.028616076576073023,0.01583125067027566,0.21105782683070284,0.07580434583277668,0.029672883406939424,0.009089005500376205,0.01406903657999573,0.2543888043486812,0.019291648324813556,-0.009674370459611828,-0.004807459702937971,0.009265114618850889,0.05118031787715714,-0.036349541989876895,-0.007474306341650556,0.015490768854083558,0.07549125093035879,-0.02816504961887893,-0.04868288446254155,-0.007497134426173665,-0.01019378781123816
Solve Maths,-0.013207475824267373,-0.01236138159813267,-0.01562761443236108,-0.033924513409257874,0.027287753448008926,-0.01616909740064494,-0.05729076394868211,0.007957969073845465,0.037189829184764184,0.06241555105474921,0.02269542613218502,0.013304748197364507,0.001658965013677305,0.06496158658893043,0.08047168641532045,0.07768918716041406,0.07230085370224315,0.05271853493045664,0.06854388311329768,0.015241319696937629,0.08727119142470359,0.08067058067982805,0.05414209874175648,0.018728406574408413,0.06341063414682814,0.09475295859305419,0.08145254140614014,0.08361409328709882,0.07498649735575891,0.10343657901006485,0.08926388138395151,0.09062817944562379,0.09168299621121752,0.07787713390910765,0.07351917918930434,0.2332548563166099,0.1780021179738658,0.20277810711687572,0.18924248586356499,-0.04073320953595136,1.0,0.21272203491271574,0.30501084963997366,0.32767512772174906,0.06963262355244121,0.13002101077243522,0.14311790281769246,0.1599607328716489,0.15577548693853516,0.03773481992317539,0.17308389764347357,0.19694099696472842,0.16779687487108447,0.18782180139256197,0.07468654355092579,0.1707499996404644,0.15406360119077844,0.1080206424673461,0.01762648197323357,0.022235541598718277,0.019343005370453057,0.009910453393180006,0.006533147410077251
Solve Maths in groups,-0.03723737867319247,0.013331928823433776,0.043261887488068286,-0.007607529964349192,0.03589626091484923,0.05353624814691705,-0.017633835743389885,0.07067717441862349,0.035793197647405336,0.0524249487801132,0.01431760217017445,0.041969564011892495,0.021568949305229877,0.07414864781258292,0.07340282283407366,0.08022609830128517,0.09587317324360906,0.08105802262083776,0.06961279216869393,0.008190904772379937,0.034877381929284614,0.1017223650281999,0.09562454118874483,0.02228714531295296,0.1505309325182115,0.16593025239861925,0.16391601521439456,0.16416035564201217,0.13475673657336515,0.14894901922767764,0.15007747133441757,0.15839089515138308,0.12610605362335103,0.009793902245691637,-0.012172526390158079,0.23309591102102037,0.21286058269191227,0.3407642184356342,0.2956983568826157,0.07301057500906226,0.21272203491271574,1.0,0.38856273888264153,0.3677927798897049,0.043804358435485614,0.2663448010759755,0.3223006543772224,0.3225007335970528,0.27752283785687326,0.03882560492979131,0.28501097455391805,0.20740147720275443,0.3246654104763225,0.26200609848503104,0.14462333917817669,0.19254250220240404,0.20003014699569582,0.14728002206340668,0.11655177454439743,0.02915719839914341,0.06419054076226287,0.048034874373643,0.0661093376636038
Draw geometry,-0.0008060396828936592,0.015424917971419769,0.017168009864783854,-0.028953339814956437,0.04055499861950198,0.00859348528319475,-0.0695779286857048,0.07428483124596001,0.05077431531076344,0.08119368870851927,0.02586882268782336,0.04853868706177109,0.01807649822318019,0.07853021386915111,0.08213445983326487,0.0899380163032665,0.10811992466644708,0.08636816072556755,0.08447610708486986,0.02055731794545557,0.06950387964503296,0.11399302244544546,0.09174787114201516,0.02943741467962476,0.126312104976678,0.16277773785900868,0.1513892384222703,0.15513373018098586,0.11772819650313157,0.149135094361922,0.14364787389967326,0.1506346215444479,0.13028500592879066,0.03581074793287701,-0.01441182017011875,0.2458930949051145,0.18134652594950235,0.33956867531051144,0.31049074528855763,0.028616076576073023,0.30501084963997366,0.38856273888264153,1.0,0.4355690615382308,0.03817413300662903,0.2546948394106358,0.30887219926963133,0.29676548312853696,0.2992795305218377,0.018481291941878402,0.3038765069803551,0.23053328863260375,0.30499083374583474,0.29923405844431983,0.15499659615712755,0.21923816416684946,0.21126341489530148,0.17929037986975455,0.08185082343654379,0.03782519893578468,0.07989240060736272,0.05089965922110759,0.052581034298155666
